model,n,m,tau,T,core_lb,core_ub,core_size,seed,nr_cliques,max_clique,time_cliques
girg,2000000,4062,2.5,0.8,707.11,2e+06,106,1928,14555,41,44.444082
girg,2000000,4022,2.5,0.8,707.11,2e+06,106,2839,16668,40,27.009385
girg,2000000,4030,2.5,0.8,707.11,2e+06,106,291,12599,39,26.132945
girg,2000000,4047,2.5,0.8,707.11,2e+06,106,34,12532,41,51.826998
girg,2000000,4064,2.5,0.8,707.11,2e+06,106,3728,16719,39,30.891723
girg,2000000,4028,2.5,0.8,707.11,2e+06,106,4029,18064,39,48.010879
girg,2000000,4079,2.5,0.8,707.11,2e+06,106,482,11370,43,24.100563
girg,2000000,4068,2.5,0.8,707.11,2e+06,106,56,16282,40,49.915661
girg,2000000,4035,2.5,0.8,707.11,2e+06,106,7821,17085,42,45.799143
girg,2000000,235,2.5,0.8,989.95,1414.21,27,17,86,12,0.452293
girg,2000000,241,2.5,0.8,989.95,1414.21,27,1928,107,11,0.549093
girg,2000000,263,2.5,0.8,989.95,1414.21,27,2839,130,12,0.632623
girg,2000000,251,2.5,0.8,989.95,1414.21,27,291,173,11,0.672921
girg,2000000,238,2.5,0.8,989.95,1414.21,27,34,128,12,0.370578
girg,2000000,230,2.5,0.8,989.95,1414.21,27,3728,113,10,0.478134
girg,2000000,242,2.5,0.8,989.95,1414.21,27,4029,130,10,0.580102
girg,2000000,244,2.5,0.8,989.95,1414.21,27,482,69,16,0.150648
girg,2000000,237,2.5,0.8,989.95,1414.21,27,56,146,9,0.202750
girg,2000000,247,2.5,0.8,989.95,1414.21,27,7821,143,11,0.592115
girg,2000000,1884,2.5,0.8,989.95,2e+06,64,17,1285,43,4.552257
girg,2000000,1872,2.5,0.8,989.95,2e+06,64,1928,2586,40,6.326855
girg,2000000,1867,2.5,0.8,989.95,2e+06,64,2839,1106,45,3.937304
girg,2000000,1881,2.5,0.8,989.95,2e+06,64,291,3030,40,5.913953
girg,2000000,1880,2.5,0.8,989.95,2e+06,64,34,1689,42,10.413060
girg,2000000,1877,2.5,0.8,989.95,2e+06,64,3728,2511,40,16.287764
girg,2000000,1875,2.5,0.8,989.95,2e+06,64,4029,2402,40,6.268398
girg,2000000,1877,2.5,0.8,989.95,2e+06,64,482,1329,44,12.756447
girg,2000000,1870,2.5,0.8,989.95,2e+06,64,56,1857,41,14.245883
girg,2000000,1873,2.5,0.8,989.95,2e+06,64,7821,2138,43,14.600887
girg,2000000,4371,2.5,0,424.26,1414.21,191,17,225,31,13.035047
girg,2000000,4314,2.5,0,424.26,1414.21,191,1928,243,31,13.766705
girg,2000000,4296,2.5,0,424.26,1414.21,191,2839,243,31,13.050133
girg,2000000,4317,2.5,0,424.26,1414.21,191,291,218,31,13.036653
girg,2000000,4257,2.5,0,424.26,1414.21,191,34,235,33,9.598291
girg,2000000,4375,2.5,0,424.26,1414.21,191,3728,241,31,14.152648
girg,2000000,4334,2.5,0,424.26,1414.21,191,4029,234,33,9.885133
girg,2000000,4247,2.5,0,424.26,1414.21,191,482,200,28,11.572569
girg,2000000,4306,2.5,0,424.26,1414.21,191,56,224,29,12.693872
girg,2000000,4221,2.5,0,424.26,1414.21,191,7821,231,28,12.443631
girg,2000000,10316,2.5,0,424.26,2e+06,228,17,706,54,57.403781
girg,2000000,10316,2.5,0,424.26,2e+06,228,1928,651,59,56.890447
girg,2000000,10212,2.5,0,424.26,2e+06,228,2839,672,54,46.798653
girg,2000000,10321,2.5,0,424.26,2e+06,228,291,731,54,59.003356
girg,2000000,10199,2.5,0,424.26,2e+06,228,34,687,54,70.433561
girg,2000000,10295,2.5,0,424.26,2e+06,228,3728,618,55,58.329876
girg,2000000,10248,2.5,0,424.26,2e+06,228,4029,711,55,31.813706
girg,2000000,10325,2.5,0,424.26,2e+06,228,482,671,63,56.899945
girg,2000000,10358,2.5,0,424.26,2e+06,228,56,756,53,57.250618
girg,2000000,10322,2.5,0,424.26,2e+06,228,7821,826,53,58.643114
girg,2000000,1092,2.5,0,707.11,1414.21,69,17,48,24,1.952694
girg,2000000,1082,2.5,0,707.11,1414.21,69,1928,58,21,2.296522
girg,2000000,1101,2.5,0,707.11,1414.21,69,2839,56,26,1.823139
girg,2000000,1057,2.5,0,707.11,1414.21,69,291,43,21,1.965614
girg,2000000,1074,2.5,0,707.11,1414.21,69,34,40,26,1.357156
girg,2000000,1066,2.5,0,707.11,1414.21,69,3728,44,22,2.028332
girg,2000000,1071,2.5,0,707.11,1414.21,69,4029,62,20,2.269005
girg,2000000,1074,2.5,0,707.11,1414.21,69,482,48,23,1.935024
girg,2000000,1086,2.5,0,707.11,1414.21,69,56,64,21,2.205450
girg,2000000,1071,2.5,0,707.11,1414.21,69,7821,50,25,1.936351
girg,2000000,4062,2.5,0,707.11,2e+06,106,17,267,51,28.621398
girg,2000000,4057,2.5,0,707.11,2e+06,106,1928,222,55,27.079022
girg,2000000,3996,2.5,0,707.11,2e+06,106,2839,238,51,27.644038
girg,2000000,4060,2.5,0,707.11,2e+06,106,291,264,51,28.801588
girg,2000000,4029,2.5,0,707.11,2e+06,106,34,239,51,21.062880
girg,2000000,4060,2.5,0,707.11,2e+06,106,3728,233,51,29.943075
girg,2000000,4044,2.5,0,707.11,2e+06,106,4029,264,53,9.785190
girg,2000000,4091,2.5,0,707.11,2e+06,106,482,166,61,24.138353
girg,2000000,4022,2.5,0,707.11,2e+06,106,56,208,50,26.282202
girg,2000000,4071,2.5,0,707.11,2e+06,106,7821,325,51,30.337329
girg,2000000,248,2.5,0,989.95,1414.21,27,17,25,16,0.388806
girg,2000000,244,2.5,0,989.95,1414.21,27,1928,22,13,0.406686
girg,2000000,258,2.5,0,989.95,1414.21,27,2839,21,17,0.394882
girg,2000000,240,2.5,0,989.95,1414.21,27,291,20,14,0.350743
girg,2000000,225,2.5,0,989.95,1414.21,27,34,20,14,0.203238
girg,2000000,235,2.5,0,989.95,1414.21,27,3728,21,13,0.351581
girg,2000000,239,2.5,0,989.95,1414.21,27,4029,26,12,0.398794
girg,2000000,236,2.5,0,989.95,1414.21,27,482,15,19,0.288095
girg,2000000,242,2.5,0,989.95,1414.21,27,56,35,13,0.152254
girg,2000000,233,2.5,0,989.95,1414.21,27,7821,23,15,0.343969
girg,2000000,1871,2.5,0,989.95,2e+06,64,17,95,45,8.423145
girg,2000000,1866,2.5,0,989.95,2e+06,64,1928,75,44,8.515754
girg,2000000,1869,2.5,0,989.95,2e+06,64,2839,62,47,6.965206
girg,2000000,1876,2.5,0,989.95,2e+06,64,291,89,46,8.805106
girg,2000000,1876,2.5,0,989.95,2e+06,64,34,86,47,6.179838
girg,2000000,1875,2.5,0,989.95,2e+06,64,3728,71,46,6.139961
girg,2000000,1869,2.5,0,989.95,2e+06,64,4029,88,45,8.761385
girg,2000000,1874,2.5,0,989.95,2e+06,64,482,39,49,6.917924
girg,2000000,1878,2.5,0,989.95,2e+06,64,56,61,46,7.966591
girg,2000000,1876,2.5,0,989.95,2e+06,64,7821,148,46,8.782478
girg,2000,1837,2.2,0.4,13.42,2000,88,17,426,26,6.455013
girg,2000,1845,2.2,0.4,13.42,2000,88,1928,386,25,6.755190
girg,2000,1842,2.2,0.4,13.42,2000,88,2839,395,29,6.210847
girg,2000,1861,2.2,0.4,13.42,2000,88,291,416,26,2.466236
girg,2000,1828,2.2,0.4,13.42,2000,88,34,341,27,2.436973
girg,2000,1877,2.2,0.4,13.42,2000,88,3728,416,25,6.903743
girg,2000,1829,2.2,0.4,13.42,2000,88,4029,355,25,6.303387
girg,2000,1853,2.2,0.4,13.42,2000,88,482,506,25,2.527556
girg,2000,1800,2.2,0.4,13.42,2000,88,56,301,25,2.046141
girg,2000,1829,2.2,0.4,13.42,2000,88,7821,448,26,6.713565
girg,2000,563,2.2,0.4,13.42,44.72,68,17,139,14,0.855207
girg,2000,567,2.2,0.4,13.42,44.72,68,1928,179,12,0.319873
girg,2000,593,2.2,0.4,13.42,44.72,68,2839,159,13,0.356051
girg,2000,578,2.2,0.4,13.42,44.72,68,291,149,12,0.938667
girg,2000,599,2.2,0.4,13.42,44.72,68,34,146,13,0.373302
girg,2000,573,2.2,0.4,13.42,44.72,68,3728,157,11,0.325041
girg,2000,567,2.2,0.4,13.42,44.72,68,4029,167,10,0.895995
girg,2000,580,2.2,0.4,13.42,44.72,68,482,122,16,0.301784
girg,2000,579,2.2,0.4,13.42,44.72,68,56,175,11,0.920997
girg,2000,579,2.2,0.4,13.42,44.72,68,7821,141,14,0.900534
girg,2000,892,2.2,0.4,22.36,2000,48,17,156,25,2.616325
girg,2000,869,2.2,0.4,22.36,2000,48,1928,128,26,0.840750
girg,2000,886,2.2,0.4,22.36,2000,48,2839,157,27,0.844731
girg,2000,881,2.2,0.4,22.36,2000,48,291,105,26,2.458275
girg,2000,878,2.2,0.4,22.36,2000,48,34,113,27,0.930565
girg,2000,893,2.2,0.4,22.36,2000,48,3728,138,25,0.961785
girg,2000,874,2.2,0.4,22.36,2000,48,4029,122,26,2.508141
girg,2000,883,2.2,0.4,22.36,2000,48,482,164,26,2.572605
girg,2000,882,2.2,0.4,22.36,2000,48,56,135,25,0.887614
girg,2000,900,2.2,0.4,22.36,2000,48,7821,193,27,2.718712
girg,2000,170,2.2,0.4,22.36,44.72,28,17,38,11,0.258623
girg,2000,187,2.2,0.4,22.36,44.72,28,1928,46,9,0.298083
girg,2000,203,2.2,0.4,22.36,44.72,28,2839,62,10,0.122501
girg,2000,187,2.2,0.4,22.36,44.72,28,291,49,10,0.292844
girg,2000,179,2.2,0.4,22.36,44.72,28,34,44,11,0.109301
girg,2000,171,2.2,0.4,22.36,44.72,28,3728,40,9,0.268609
girg,2000,174,2.2,0.4,22.36,44.72,28,4029,46,9,0.257155
girg,2000,192,2.2,0.4,22.36,44.72,28,482,30,14,0.090165
girg,2000,175,2.2,0.4,22.36,44.72,28,56,48,8,0.274756
girg,2000,181,2.2,0.4,22.36,44.72,28,7821,44,10,0.274686
girg,2000,470,2.2,0.4,31.3,2000,32,17,46,23,1.002782
girg,2000,470,2.2,0.4,31.3,2000,32,1928,18,26,0.819587
girg,2000,472,2.2,0.4,31.3,2000,32,2839,11,27,0.714686
girg,2000,467,2.2,0.4,31.3,2000,32,291,26,25,0.861911
girg,2000,467,2.2,0.4,31.3,2000,32,34,25,24,0.343409
girg,2000,468,2.2,0.4,31.3,2000,32,3728,28,24,0.904584
girg,2000,466,2.2,0.4,31.3,2000,32,4029,16,25,0.841099
girg,2000,472,2.2,0.4,31.3,2000,32,482,28,25,0.901721
girg,2000,473,2.2,0.4,31.3,2000,32,56,16,26,0.818051
girg,2000,470,2.2,0.4,31.3,2000,32,7821,16,26,0.785994
girg,2000,46,2.2,0.4,31.3,44.72,12,17,11,6,0.080527
girg,2000,48,2.2,0.4,31.3,44.72,12,1928,14,6,0.064464
girg,2000,43,2.2,0.4,31.3,44.72,12,2839,11,6,0.030032
girg,2000,49,2.2,0.4,31.3,44.72,12,291,7,8,0.063975
girg,2000,46,2.2,0.4,31.3,44.72,12,34,18,6,0.068095
girg,2000,47,2.2,0.4,31.3,44.72,12,3728,8,6,0.091632
girg,2000,45,2.2,0.4,31.3,44.72,12,4029,9,6,0.073543
girg,2000,61,2.2,0.4,31.3,44.72,12,482,3,10,0.033873
girg,2000,50,2.2,0.4,31.3,44.72,12,56,8,7,0.078991
girg,2000,45,2.2,0.4,31.3,44.72,12,7821,7,6,0.075429
girg,2000,1814,2.2,0.8,13.42,2000,88,17,1005,22,3.542909
girg,2000,1827,2.2,0.8,13.42,2000,88,1928,988,22,2.895062
girg,2000,1860,2.2,0.8,13.42,2000,88,2839,920,27,3.139366
girg,2000,1867,2.2,0.8,13.42,2000,88,291,1078,24,8.498428
girg,2000,1801,2.2,0.8,13.42,2000,88,34,817,25,3.304751
girg,2000,1878,2.2,0.8,13.42,2000,88,3728,1181,21,3.134827
girg,2000,1822,2.2,0.8,13.42,2000,88,4029,1045,22,7.642453
girg,2000,1849,2.2,0.8,13.42,2000,88,482,1270,23,8.656130
girg,2000,1828,2.2,0.8,13.42,2000,88,56,859,22,2.669684
girg,2000,1844,2.2,0.8,13.42,2000,88,7821,958,23,7.394866
girg,2000,558,2.2,0.8,13.42,44.72,68,17,254,10,0.916876
girg,2000,579,2.2,0.8,13.42,44.72,68,1928,303,9,0.346762
girg,2000,602,2.2,0.8,13.42,44.72,68,2839,269,10,1.034978
girg,2000,595,2.2,0.8,13.42,44.72,68,291,278,10,1.021639
girg,2000,608,2.2,0.8,13.42,44.72,68,34,280,10,1.109010
girg,2000,563,2.2,0.8,13.42,44.72,68,3728,287,9,0.921695
girg,2000,577,2.2,0.8,13.42,44.72,68,4029,280,9,0.928890
girg,2000,588,2.2,0.8,13.42,44.72,68,482,276,10,0.369460
girg,2000,579,2.2,0.8,13.42,44.72,68,56,275,9,0.370718
girg,2000,596,2.2,0.8,13.42,44.72,68,7821,277,10,0.993143
girg,2000,901,2.2,0.8,22.36,2000,48,17,378,23,3.475931
girg,2000,869,2.2,0.8,22.36,2000,48,1928,236,23,0.979175
girg,2000,893,2.2,0.8,22.36,2000,48,2839,259,27,2.766134
girg,2000,882,2.2,0.8,22.36,2000,48,291,311,23,1.046502
girg,2000,882,2.2,0.8,22.36,2000,48,34,283,25,2.960085
girg,2000,899,2.2,0.8,22.36,2000,48,3728,303,24,3.035442
girg,2000,875,2.2,0.8,22.36,2000,48,4029,245,23,2.910147
girg,2000,883,2.2,0.8,22.36,2000,48,482,285,24,2.369575
girg,2000,893,2.2,0.8,22.36,2000,48,56,250,25,1.078000
girg,2000,894,2.2,0.8,22.36,2000,48,7821,408,26,2.815512
girg,2000,170,2.2,0.8,22.36,44.72,28,17,56,10,0.090305
girg,2000,178,2.2,0.8,22.36,44.72,28,1928,64,8,0.108673
girg,2000,205,2.2,0.8,22.36,44.72,28,2839,103,8,0.377003
girg,2000,195,2.2,0.8,22.36,44.72,28,291,97,9,0.128299
girg,2000,181,2.2,0.8,22.36,44.72,28,34,70,9,0.304508
girg,2000,175,2.2,0.8,22.36,44.72,28,3728,68,8,0.273638
girg,2000,171,2.2,0.8,22.36,44.72,28,4029,65,7,0.282857
girg,2000,185,2.2,0.8,22.36,44.72,28,482,65,10,0.105530
girg,2000,181,2.2,0.8,22.36,44.72,28,56,68,8,0.302971
girg,2000,177,2.2,0.8,22.36,44.72,28,7821,59,10,0.283346
girg,2000,469,2.2,0.8,31.3,2000,32,17,102,22,1.016261
girg,2000,468,2.2,0.8,31.3,2000,32,1928,25,26,0.667334
girg,2000,476,2.2,0.8,31.3,2000,32,2839,24,26,0.309258
girg,2000,472,2.2,0.8,31.3,2000,32,291,46,25,0.955359
girg,2000,466,2.2,0.8,31.3,2000,32,34,30,24,0.979035
girg,2000,474,2.2,0.8,31.3,2000,32,3728,38,24,0.362267
girg,2000,470,2.2,0.8,31.3,2000,32,4029,28,24,0.379238
girg,2000,471,2.2,0.8,31.3,2000,32,482,56,24,0.374350
girg,2000,470,2.2,0.8,31.3,2000,32,56,27,25,0.347740
girg,2000,470,2.2,0.8,31.3,2000,32,7821,22,25,0.320153
girg,2000,45,2.2,0.8,31.3,44.72,12,17,11,6,0.030031
girg,2000,47,2.2,0.8,31.3,44.72,12,1928,18,6,0.084996
girg,2000,44,2.2,0.8,31.3,44.72,12,2839,12,6,0.075847
girg,2000,48,2.2,0.8,31.3,44.72,12,291,12,7,0.078921
girg,2000,49,2.2,0.8,31.3,44.72,12,34,19,6,0.093867
girg,2000,46,2.2,0.8,31.3,44.72,12,3728,9,6,0.080108
girg,2000,46,2.2,0.8,31.3,44.72,12,4029,15,6,0.089746
girg,2000,60,2.2,0.8,31.3,44.72,12,482,3,10,0.078222
girg,2000,46,2.2,0.8,31.3,44.72,12,56,15,6,0.082762
girg,2000,45,2.2,0.8,31.3,44.72,12,7821,13,6,0.029124
girg,2000,1840,2.2,0,13.42,2000,88,17,110,27,5.266524
girg,2000,1847,2.2,0,13.42,2000,88,1928,101,29,5.378340
girg,2000,1852,2.2,0,13.42,2000,88,2839,95,32,5.361228
girg,2000,1850,2.2,0,13.42,2000,88,291,90,28,1.687645
girg,2000,1846,2.2,0,13.42,2000,88,34,87,32,4.612948
girg,2000,1863,2.2,0,13.42,2000,88,3728,98,28,1.904154
girg,2000,1834,2.2,0,13.42,2000,88,4029,96,28,4.011406
girg,2000,1905,2.2,0,13.42,2000,88,482,89,29,5.456981
girg,2000,1833,2.2,0,13.42,2000,88,56,107,29,1.822858
girg,2000,1851,2.2,0,13.42,2000,88,7821,97,29,4.794397
girg,2000,577,2.2,0,13.42,44.72,68,17,48,16,0.262185
girg,2000,575,2.2,0,13.42,44.72,68,1928,47,13,0.749537
girg,2000,607,2.2,0,13.42,44.72,68,2839,41,18,0.767836
girg,2000,567,2.2,0,13.42,44.72,68,291,46,14,0.745067
girg,2000,602,2.2,0,13.42,44.72,68,34,44,17,0.592604
girg,2000,584,2.2,0,13.42,44.72,68,3728,49,16,0.789696
girg,2000,566,2.2,0,13.42,44.72,68,4029,52,12,0.259740
girg,2000,576,2.2,0,13.42,44.72,68,482,41,17,0.735499
girg,2000,577,2.2,0,13.42,44.72,68,56,58,12,0.817004
girg,2000,575,2.2,0,13.42,44.72,68,7821,44,15,0.256946
girg,2000,878,2.2,0,22.36,2000,48,17,47,27,2.118706
girg,2000,887,2.2,0,22.36,2000,48,1928,45,28,1.911626
girg,2000,882,2.2,0,22.36,2000,48,2839,31,30,1.669277
girg,2000,888,2.2,0,22.36,2000,48,291,27,28,0.618515
girg,2000,872,2.2,0,22.36,2000,48,34,35,28,1.494814
girg,2000,880,2.2,0,22.36,2000,48,3728,42,27,0.740597
girg,2000,867,2.2,0,22.36,2000,48,4029,36,27,0.666566
girg,2000,880,2.2,0,22.36,2000,48,482,27,29,0.643448
girg,2000,891,2.2,0,22.36,2000,48,56,50,28,2.238414
girg,2000,907,2.2,0,22.36,2000,48,7821,37,29,2.116751
girg,2000,180,2.2,0,22.36,44.72,28,17,18,12,0.230826
girg,2000,178,2.2,0,22.36,44.72,28,1928,17,10,0.082831
girg,2000,202,2.2,0,22.36,44.72,28,2839,15,13,0.292844
girg,2000,176,2.2,0,22.36,44.72,28,291,14,11,0.220349
girg,2000,177,2.2,0,22.36,44.72,28,34,14,13,0.074032
girg,2000,177,2.2,0,22.36,44.72,28,3728,17,10,0.346692
girg,2000,166,2.2,0,22.36,44.72,28,4029,16,10,0.070610
girg,2000,191,2.2,0,22.36,44.72,28,482,11,16,0.223213
girg,2000,175,2.2,0,22.36,44.72,28,56,18,11,0.078152
girg,2000,174,2.2,0,22.36,44.72,28,7821,15,11,0.073542
girg,2000,467,2.2,0,31.3,2000,32,17,14,25,0.287187
girg,2000,476,2.2,0,31.3,2000,32,1928,6,28,0.206172
girg,2000,472,2.2,0,31.3,2000,32,2839,6,27,0.677182
girg,2000,469,2.2,0,31.3,2000,32,291,9,26,0.740179
girg,2000,471,2.2,0,31.3,2000,32,34,9,26,0.270006
girg,2000,469,2.2,0,31.3,2000,32,3728,19,24,0.305905
girg,2000,469,2.2,0,31.3,2000,32,4029,8,26,0.673130
girg,2000,478,2.2,0,31.3,2000,32,482,6,28,0.241511
girg,2000,475,2.2,0,31.3,2000,32,56,18,26,0.291518
girg,2000,477,2.2,0,31.3,2000,32,7821,6,28,0.638280
girg,2000,49,2.2,0,31.3,44.72,12,17,7,7,0.031429
girg,2000,40,2.2,0,31.3,44.72,12,1928,5,7,0.061810
girg,2000,44,2.2,0,31.3,44.72,12,2839,8,6,0.079270
girg,2000,48,2.2,0,31.3,44.72,12,291,5,8,0.074031
girg,2000,41,2.2,0,31.3,44.72,12,34,8,6,0.074031
girg,2000,47,2.2,0,31.3,44.72,12,3728,9,7,0.079201
girg,2000,43,2.2,0,31.3,44.72,12,4029,6,6,0.070470
girg,2000,62,2.2,0,31.3,44.72,12,482,3,10,0.081016
girg,2000,45,2.2,0,31.3,44.72,12,56,7,7,0.024863
girg,2000,45,2.2,0,31.3,44.72,12,7821,6,7,0.074730
girg,256000000000000,201,2.8,0.4,1.12e+07,1.6e+07,25,17,53,11,0.361289
girg,256000000000000,204,2.8,0.4,1.12e+07,1.6e+07,25,1928,57,10,0.185987
girg,256000000000000,225,2.8,0.4,1.12e+07,1.6e+07,25,2839,42,15,0.139473
girg,256000000000000,206,2.8,0.4,1.12e+07,1.6e+07,25,291,39,12,0.136051
girg,256000000000000,203,2.8,0.4,1.12e+07,1.6e+07,25,34,76,11,0.259949
girg,256000000000000,189,2.8,0.4,1.12e+07,1.6e+07,25,3728,44,11,0.121104
girg,256000000000000,200,2.8,0.4,1.12e+07,1.6e+07,25,4029,57,12,0.356959
girg,256000000000000,208,2.8,0.4,1.12e+07,1.6e+07,25,482,33,16,0.310724
girg,256000000000000,210,2.8,0.4,1.12e+07,1.6e+07,25,56,80,11,0.173555
girg,256000000000000,201,2.8,0.4,1.12e+07,1.6e+07,25,7821,49,12,0.339079
girg,256000000000000,1207,2.8,0.4,1.12e+07,2.56e+14,52,17,259,34,2.102223
girg,256000000000000,1190,2.8,0.4,1.12e+07,2.56e+14,52,1928,507,32,5.622366
girg,256000000000000,1215,2.8,0.4,1.12e+07,2.56e+14,52,2839,184,36,4.501203
girg,256000000000000,1202,2.8,0.4,1.12e+07,2.56e+14,52,291,316,34,4.985203
girg,256000000000000,1201,2.8,0.4,1.12e+07,2.56e+14,52,34,229,34,3.456377
girg,256000000000000,1216,2.8,0.4,1.12e+07,2.56e+14,52,3728,552,36,4.891616
girg,256000000000000,1203,2.8,0.4,1.12e+07,2.56e+14,52,4029,247,33,1.890325
girg,256000000000000,1216,2.8,0.4,1.12e+07,2.56e+14,52,482,290,36,4.982829
girg,256000000000000,1217,2.8,0.4,1.12e+07,2.56e+14,52,56,233,36,4.542270
girg,256000000000000,1218,2.8,0.4,1.12e+07,2.56e+14,52,7821,158,38,3.972854
girg,256000000000000,5038,2.8,0.4,4.8e+06,1.6e+07,213,17,2778,26,8.954565
girg,256000000000000,4998,2.8,0.4,4.8e+06,1.6e+07,213,1928,2816,26,9.140901
girg,256000000000000,5004,2.8,0.4,4.8e+06,1.6e+07,213,2839,2724,27,8.373974
girg,256000000000000,5042,2.8,0.4,4.8e+06,1.6e+07,213,291,3058,26,9.309988
girg,256000000000000,5002,2.8,0.4,4.8e+06,1.6e+07,213,34,2331,26,15.137335
girg,256000000000000,5111,2.8,0.4,4.8e+06,1.6e+07,213,3728,2944,27,9.096622
girg,256000000000000,4983,2.8,0.4,4.8e+06,1.6e+07,213,4029,2463,27,8.391225
girg,256000000000000,4921,2.8,0.4,4.8e+06,1.6e+07,213,482,2227,25,7.901079
girg,256000000000000,5056,2.8,0.4,4.8e+06,1.6e+07,213,56,2843,25,9.145162
girg,256000000000000,4925,2.8,0.4,4.8e+06,1.6e+07,213,7821,2514,27,8.935569
girg,256000000000000,9362,2.8,0.4,4.8e+06,2.56e+14,240,17,9099,38,41.459414
girg,256000000000000,9385,2.8,0.4,4.8e+06,2.56e+14,240,1928,9058,43,42.333548
girg,256000000000000,9437,2.8,0.4,4.8e+06,2.56e+14,240,2839,10748,41,42.141903
girg,256000000000000,9492,2.8,0.4,4.8e+06,2.56e+14,240,291,11968,38,45.326387
girg,256000000000000,9312,2.8,0.4,4.8e+06,2.56e+14,240,34,10311,39,72.602270
girg,256000000000000,9557,2.8,0.4,4.8e+06,2.56e+14,240,3728,10594,40,43.701250
girg,256000000000000,9423,2.8,0.4,4.8e+06,2.56e+14,240,4029,10666,42,42.428532
girg,256000000000000,9395,2.8,0.4,4.8e+06,2.56e+14,240,482,10384,39,42.085331
girg,256000000000000,9489,2.8,0.4,4.8e+06,2.56e+14,240,56,12721,37,49.822912
girg,256000000000000,9418,2.8,0.4,4.8e+06,2.56e+14,240,7821,11942,37,42.587351
girg,256000000000000,1028,2.8,0.4,8e+06,1.6e+07,69,17,338,20,2.372161
girg,256000000000000,1057,2.8,0.4,8e+06,1.6e+07,69,1928,350,19,1.116064
girg,256000000000000,1078,2.8,0.4,8e+06,1.6e+07,69,2839,411,20,1.170331
girg,256000000000000,1049,2.8,0.4,8e+06,1.6e+07,69,291,387,17,3.050110
girg,256000000000000,1057,2.8,0.4,8e+06,1.6e+07,69,34,317,22,1.803093
girg,256000000000000,1043,2.8,0.4,8e+06,1.6e+07,69,3728,391,18,2.960224
girg,256000000000000,1030,2.8,0.4,8e+06,1.6e+07,69,4029,358,17,2.913710
girg,256000000000000,1041,2.8,0.4,8e+06,1.6e+07,69,482,365,19,2.808669
girg,256000000000000,1055,2.8,0.4,8e+06,1.6e+07,69,56,378,16,2.996262
girg,256000000000000,1047,2.8,0.4,8e+06,1.6e+07,69,7821,397,20,2.963367
girg,256000000000000,3048,2.8,0.4,8e+06,2.56e+14,96,17,3303,34,28.074045
girg,256000000000000,3044,2.8,0.4,8e+06,2.56e+14,96,1928,2892,38,25.598450
girg,256000000000000,3011,2.8,0.4,8e+06,2.56e+14,96,2839,2299,38,9.227435
girg,256000000000000,3025,2.8,0.4,8e+06,2.56e+14,96,291,1894,36,9.139924
girg,256000000000000,3017,2.8,0.4,8e+06,2.56e+14,96,34,2160,40,17.017462
girg,256000000000000,3043,2.8,0.4,8e+06,2.56e+14,96,3728,2451,37,25.166691
girg,256000000000000,3050,2.8,0.4,8e+06,2.56e+14,96,4029,3060,37,25.407015
girg,256000000000000,3089,2.8,0.4,8e+06,2.56e+14,96,482,2919,41,25.464424
girg,256000000000000,3030,2.8,0.4,8e+06,2.56e+14,96,56,2544,36,25.492151
girg,256000000000000,3021,2.8,0.4,8e+06,2.56e+14,96,7821,2159,36,9.776039
girg,256000000000000,199,2.8,0.8,1.12e+07,1.6e+07,25,17,87,10,0.167549
girg,256000000000000,208,2.8,0.8,1.12e+07,1.6e+07,25,1928,124,9,0.498667
girg,256000000000000,223,2.8,0.8,1.12e+07,1.6e+07,25,2839,91,12,0.475410
girg,256000000000000,204,2.8,0.8,1.12e+07,1.6e+07,25,291,74,11,0.392508
girg,256000000000000,205,2.8,0.8,1.12e+07,1.6e+07,25,34,113,11,0.280972
girg,256000000000000,187,2.8,0.8,1.12e+07,1.6e+07,25,3728,61,10,0.335727
girg,256000000000000,197,2.8,0.8,1.12e+07,1.6e+07,25,4029,86,9,0.397258
girg,256000000000000,205,2.8,0.8,1.12e+07,1.6e+07,25,482,40,14,0.327626
girg,256000000000000,206,2.8,0.8,1.12e+07,1.6e+07,25,56,105,10,0.457041
girg,256000000000000,206,2.8,0.8,1.12e+07,1.6e+07,25,7821,94,12,0.138216
girg,256000000000000,1195,2.8,0.8,1.12e+07,2.56e+14,52,17,857,31,6.594137
girg,256000000000000,1191,2.8,0.8,1.12e+07,2.56e+14,52,1928,1173,31,6.916176
girg,256000000000000,1210,2.8,0.8,1.12e+07,2.56e+14,52,2839,637,35,4.977661
girg,256000000000000,1205,2.8,0.8,1.12e+07,2.56e+14,52,291,717,33,2.484325
girg,256000000000000,1202,2.8,0.8,1.12e+07,2.56e+14,52,34,518,33,4.037805
girg,256000000000000,1209,2.8,0.8,1.12e+07,2.56e+14,52,3728,1610,32,8.783523
girg,256000000000000,1203,2.8,0.8,1.12e+07,2.56e+14,52,4029,585,33,5.965146
girg,256000000000000,1213,2.8,0.8,1.12e+07,2.56e+14,52,482,1096,32,6.582754
girg,256000000000000,1217,2.8,0.8,1.12e+07,2.56e+14,52,56,789,33,6.042601
girg,256000000000000,1218,2.8,0.8,1.12e+07,2.56e+14,52,7821,476,35,5.232372
girg,256000000000000,4990,2.8,0.8,4.8e+06,1.6e+07,213,17,6422,19,10.010285
girg,256000000000000,4915,2.8,0.8,4.8e+06,1.6e+07,213,1928,5863,18,8.956380
